,Survived,Pclass,Age,SibSp,Parch,Fare,male,Q,S
285,1.0,1.0,0.38426740387031916,0.0,0.0,0.03483133721569059,1.0,0.0,1.0
286,1.0,0.0,0.38426740387031916,0.125,0.0,0.25052192066805845,1.0,0.0,1.0
287,0.0,0.5,0.38426740387031916,0.125,0.16666666666666666,0.1626379518734205,1.0,0.0,0.0
288,1.0,1.0,0.38426740387031916,0.125,0.16666666666666666,0.09020986704757719,0.0,0.0,1.0
289,1.0,0.5,0.38426740387031916,0.125,0.16666666666666666,0.11537193714976376,0.0,0.0,1.0
290,1.0,0.0,0.38426740387031916,0.125,0.0,0.49785737831007587,0.0,0.0,0.0
291,1.0,0.0,0.38426740387031916,0.0,0.3333333333333333,0.7246091638281509,0.0,0.0,1.0
292,1.0,1.0,0.38426740387031916,0.0,0.0,0.03816415778485881,0.0,0.0,1.0
293,0.0,0.0,0.38426740387031916,0.125,0.0,0.228546313591913,1.0,0.0,1.0
294,0.0,0.5,0.38426740387031916,0.125,0.16666666666666666,0.11537193714976376,1.0,0.0,1.0
295,0.0,0.0,0.38426740387031916,0.0,0.0,0.2219351719591254,1.0,0.0,1.0
296,0.0,1.0,0.38426740387031916,0.0,0.0,0.03452016261949237,0.0,0.0,1.0
297,0.0,1.0,0.38426740387031916,0.0,0.0,0.034172069003406226,1.0,0.0,1.0
298,0.0,1.0,0.3779844181955265,0.0,0.0,0.03538072739259423,1.0,0.0,1.0
299,0.0,1.0,0.3779844181955265,0.0,0.0,0.03406219096802549,0.0,1.0,0.0
300,0.0,0.5,0.37170143252073384,0.0,0.0,0.04614877485990551,1.0,0.0,1.0
301,1.0,1.0,0.37170143252073384,0.0,0.0,0.04175365344467641,1.0,0.0,1.0
302,1.0,0.0,0.37170143252073384,0.0,0.0,0.13624876387210197,0.0,0.0,0.0
303,0.0,1.0,0.37170143252073384,0.125,0.0,0.07076145478518846,1.0,0.0,1.0
304,0.0,1.0,0.37170143252073384,0.0,0.0,0.03186463026041095,1.0,0.0,1.0
305,1.0,0.0,0.37170143252073384,0.0,0.0,0.4109438523239205,0.0,0.0,1.0
306,0.0,1.0,0.37170143252073384,0.0,0.0,0.03177321173497418,1.0,0.0,0.0
307,0.0,1.0,0.37170143252073384,0.0,0.0,0.031754752225030214,1.0,0.0,0.0
308,0.0,1.0,0.37170143252073384,0.125,0.16666666666666666,0.10614218217778267,0.0,0.0,1.0
309,1.0,0.0,0.37170143252073384,0.0,0.0,0.2502107460718603,0.0,0.0,0.0
310,0.0,0.5,0.37170143252073384,0.125,0.0,0.1054829139654983,1.0,0.0,0.0
311,0.0,0.5,0.37170143252073384,0.0,0.0,0.05713657839797825,1.0,0.0,1.0
312,0.0,1.0,0.37170143252073384,0.0,0.0,0.03538072739259423,1.0,0.0,1.0
313,1.0,0.5,0.37170143252073384,0.0,0.0,0.054279749478079335,0.0,1.0,0.0
314,0.0,0.5,0.37170143252073384,0.0,0.0,0.05713657839797825,1.0,0.0,1.0
315,1.0,1.0,0.37170143252073384,0.0,0.0,0.05482913965498297,0.0,0.0,1.0
316,1.0,0.5,0.37170143252073384,0.375,0.0,0.09229754971981102,0.0,0.0,1.0
317,1.0,0.0,0.37170143252073384,0.0,0.0,0.3801780024173168,0.0,0.0,1.0
318,1.0,0.0,0.37170143252073384,0.0,0.0,0.4677507966157565,0.0,0.0,0.0
319,1.0,0.5,0.37170143252073384,0.0,0.0,0.05713657839797825,0.0,0.0,1.0
320,0.0,1.0,0.37170143252073384,0.0,0.0,0.03538072739259423,1.0,0.0,1.0
321,0.0,1.0,0.37170143252073384,0.0,0.0,0.03807273925942204,0.0,0.0,1.0
322,0.0,0.5,0.37170143252073384,0.0,0.0,0.05713657839797825,1.0,0.0,1.0
323,0.0,0.0,0.37170143252073384,0.0,0.0,0.12196461927260742,1.0,0.0,0.0
324,0.0,1.0,0.37170143252073384,0.0,0.0,0.0347029996703659,1.0,0.0,1.0
325,0.0,1.0,0.35913546117114853,0.125,0.0,0.030967146467421165,1.0,0.0,1.0
326,0.0,1.0,0.35913546117114853,0.0,0.0,0.03538072739259423,1.0,0.0,1.0
327,0.0,1.0,0.35913546117114853,0.0,0.6666666666666666,0.0926271838259532,0.0,0.0,1.0
328,0.0,1.0,0.35913546117114853,0.125,0.16666666666666666,0.04598395780683442,0.0,0.0,1.0
329,1.0,0.0,0.35913546117114853,0.0,0.0,0.9288539720909791,0.0,0.0,1.0
330,0.0,0.5,0.35913546117114853,0.125,0.0,0.09229754971981102,1.0,0.0,1.0
331,1.0,1.0,0.35913546117114853,0.0,0.0,0.03406219096802549,1.0,1.0,0.0
332,1.0,1.0,0.35913546117114853,0.0,0.3333333333333333,0.06700714207229974,0.0,0.0,0.0
333,0.0,0.5,0.35913546117114853,0.0,0.0,0.04614877485990551,1.0,0.0,1.0
334,1.0,1.0,0.35913546117114853,0.0,0.0,0.0347029996703659,1.0,0.0,0.0
335,1.0,1.0,0.35913546117114853,0.0,0.0,0.04175365344467641,1.0,0.0,1.0
336,0.0,1.0,0.35913546117114853,0.0,0.0,0.034172069003406226,1.0,0.0,1.0
337,0.0,0.0,0.35913546117114853,0.125,0.0,0.2927150862542578,1.0,0.0,1.0
338,1.0,0.5,0.35913546117114853,0.0,0.0,0.04614877485990551,0.0,0.0,1.0
339,0.0,1.0,0.35913546117114853,0.0,0.0,0.04168025491704209,1.0,0.0,1.0
340,1.0,0.5,0.35913546117114853,0.125,0.0,0.1142731567959565,0.0,0.0,1.0
341,0.0,0.0,0.35913546117114853,0.0,0.0,0.13185364245687287,1.0,0.0,1.0
342,0.0,0.5,0.35913546117114853,0.125,0.0,0.12183628172728272,1.0,0.0,0.0
343,0.0,1.0,0.35913546117114853,0.0,0.0,0.034611581144929134,1.0,0.0,1.0
344,1.0,0.5,0.35913546117114853,0.125,0.0,0.1142731567959565,0.0,0.0,1.0
345,0.0,1.0,0.35285247549635584,0.0,0.0,0.07076145478518846,1.0,0.0,1.0
346,0.0,1.0,0.35285247549635584,0.0,0.0,0.03177321173497418,1.0,0.0,0.0
347,0.0,1.0,0.34656948982156316,0.0,0.0,0.09900010987803538,1.0,0.0,1.0
348,0.0,1.0,0.34656948982156316,0.125,0.0,0.06966267443138117,1.0,0.0,1.0
349,1.0,0.0,0.34656948982156316,0.0,0.0,0.15602681024063292,1.0,0.0,1.0
350,0.0,0.5,0.34656948982156316,0.0,0.16666666666666666,0.14503900670256017,1.0,0.0,1.0
351,1.0,0.5,0.34656948982156316,0.125,0.0,0.1142731567959565,0.0,0.0,1.0
352,1.0,0.5,0.34656948982156316,0.125,0.0,0.1054829139654983,0.0,0.0,0.0
353,1.0,0.0,0.34656948982156316,0.0,0.0,0.1166904735743325,1.0,0.0,1.0
354,0.0,1.0,0.34656948982156316,0.0,0.0,0.24830590045049997,1.0,0.0,1.0
355,0.0,0.0,0.34656948982156316,0.0,0.0,0.20701021865729044,1.0,0.0,1.0
356,1.0,0.5,0.34656948982156316,0.0,0.0,0.055598285902648065,0.0,0.0,1.0
357,0.0,1.0,0.34656948982156316,0.0,0.0,0.034263487528842985,1.0,0.0,1.0
358,0.0,1.0,0.34656948982156316,0.0,0.0,0.0347029996703659,1.0,0.0,1.0
359,0.0,1.0,0.34656948982156316,0.0,0.0,0.0347029996703659,0.0,0.0,1.0
360,0.0,1.0,0.34656948982156316,0.0,0.0,0.03452016261949237,1.0,0.0,1.0
361,0.0,0.0,0.34656948982156316,0.125,0.0,0.361150642786507,1.0,0.0,0.0
362,0.0,1.0,0.34656948982156316,0.0,0.0,0.0347029996703659,1.0,0.0,1.0
363,1.0,0.5,0.34656948982156316,0.0,0.0,0.05713657839797825,0.0,0.0,1.0
364,1.0,0.5,0.34656948982156316,0.0,0.0,0.05713657839797825,0.0,0.0,1.0
365,0.0,1.0,0.34656948982156316,0.25,0.0,0.03483133721569059,1.0,0.0,1.0
366,0.0,0.5,0.34656948982156316,0.0,0.0,0.05933413910559279,1.0,0.0,1.0
367,0.0,0.5,0.34656948982156316,0.0,0.0,0.05713657839797825,1.0,0.0,1.0
368,0.0,1.0,0.34656948982156316,0.125,0.16666666666666666,0.06328974837929899,0.0,0.0,1.0
369,0.0,0.5,0.34656948982156316,0.0,0.0,0.04614877485990551,1.0,0.0,1.0
370,0.0,1.0,0.34656948982156316,0.0,0.0,0.04175365344467641,1.0,0.0,1.0
371,0.0,1.0,0.34656948982156316,0.0,0.0,0.04175365344467641,1.0,0.0,1.0
372,0.0,0.5,0.33400351847197784,0.125,0.0,0.09229754971981102,0.0,0.0,1.0
373,1.0,1.0,0.33400351847197784,0.0,0.16666666666666666,0.05482913965498297,0.0,0.0,1.0
374,1.0,0.0,0.33400351847197784,0.0,0.0,0.33723415009339636,1.0,0.0,0.0
375,1.0,1.0,0.33400351847197784,0.0,0.0,0.03483133721569059,0.0,0.0,1.0
376,1.0,1.0,0.33400351847197784,0.0,0.3333333333333333,0.0489322052521701,0.0,0.0,1.0
377,0.0,0.5,0.33400351847197784,0.0,0.0,0.1142731567959565,1.0,0.0,1.0
378,1.0,1.0,0.33400351847197784,0.0,0.0,0.03807273925942204,1.0,0.0,1.0
379,0.0,0.5,0.33400351847197784,0.0,0.0,0.05713657839797825,1.0,0.0,1.0
380,1.0,1.0,0.33400351847197784,0.0,0.0,0.03065597187122294,1.0,0.0,1.0
381,0.0,0.5,0.33400351847197784,0.0,0.0,0.05713657839797825,1.0,0.0,1.0
382,1.0,0.5,0.33400351847197784,0.0,0.0,0.04614877485990551,0.0,0.0,1.0
383,0.0,1.0,0.33400351847197784,0.0,0.0,0.0347029996703659,1.0,0.0,1.0
384,0.0,0.0,0.33400351847197784,0.0,0.3333333333333333,0.9295681793209538,1.0,0.0,0.0
385,1.0,0.0,0.33400351847197784,0.0,0.0,0.13405120316448743,1.0,0.0,1.0
386,1.0,0.5,0.33400351847197784,0.125,0.0,0.06090891110866938,0.0,0.0,0.0
387,1.0,0.0,0.33400351847197784,0.125,0.0,0.233380947148665,1.0,0.0,1.0
388,0.0,1.0,0.33400351847197784,0.125,0.0,0.0635279639600044,1.0,0.0,0.0
389,1.0,1.0,0.33400351847197784,0.0,0.0,0.034263487528842985,1.0,0.0,1.0
390,0.0,0.5,0.32143754712239253,0.0,0.0,0.04614877485990551,1.0,0.0,1.0
391,1.0,0.0,0.32143754712239253,0.0,0.0,0.3465553235908142,0.0,0.0,1.0
392,0.0,1.0,0.32143754712239253,0.0,0.0,0.034172069003406226,1.0,0.0,1.0
393,0.0,0.5,0.32143754712239253,0.125,0.16666666666666666,0.1142731567959565,0.0,0.0,1.0
394,0.0,1.0,0.32143754712239253,0.0,0.0,0.03538072739259423,1.0,0.0,1.0
395,0.0,1.0,0.32143754712239253,0.125,0.0,0.0635279639600044,1.0,0.0,0.0
396,1.0,1.0,0.32143754712239253,0.0,0.0,0.03483133721569059,0.0,0.0,1.0
397,0.0,1.0,0.32143754712239253,0.0,0.0,0.0347029996703659,1.0,0.0,1.0
398,0.0,1.0,0.32143754712239253,0.125,0.0,0.07076145478518846,0.0,0.0,1.0
399,1.0,1.0,0.32143754712239253,0.0,0.0,0.08257334358861665,1.0,0.0,0.0
400,0.0,1.0,0.32143754712239253,0.125,0.3333333333333333,0.09042962311833865,1.0,0.0,1.0
401,0.0,1.0,0.32143754712239253,0.125,0.0,0.03452016261949237,1.0,0.0,1.0
402,0.0,1.0,0.32143754712239253,0.0,0.0,0.034666520162619494,1.0,0.0,1.0
403,1.0,1.0,0.32143754712239253,0.0,0.0,0.03452016261949237,0.0,0.0,1.0
404,1.0,1.0,0.32143754712239253,0.0,0.0,0.24830590045049997,1.0,0.0,1.0
405,0.0,1.0,0.32143754712239253,0.25,0.0,0.03807273925942204,1.0,0.0,1.0
406,0.0,1.0,0.32143754712239253,0.0,0.0,0.0347029996703659,1.0,0.0,1.0
407,1.0,0.0,0.32143754712239253,0.0,0.0,0.13185364245687287,1.0,0.0,0.0
408,0.0,1.0,0.3088715757728072,0.0,0.0,0.033622678826502585,1.0,0.0,1.0
409,1.0,0.5,0.3088715757728072,0.125,0.16666666666666666,0.13185364245687287,0.0,0.0,1.0
410,0.0,1.0,0.3088715757728072,0.0,0.0,0.03186463026041095,1.0,0.0,1.0
411,1.0,0.5,0.3088715757728072,0.0,0.16666666666666666,0.1142731567959565,0.0,0.0,1.0
412,0.0,1.0,0.3088715757728072,0.0,0.0,0.0347029996703659,1.0,0.0,1.0
413,0.0,1.0,0.3088715757728072,0.125,0.0,0.03483133721569059,0.0,0.0,1.0
414,0.0,1.0,0.3088715757728072,0.0,0.0,0.03402571146027909,1.0,1.0,0.0
415,1.0,1.0,0.3088715757728072,0.125,0.0,0.034172069003406226,1.0,0.0,1.0
416,0.0,1.0,0.3088715757728072,0.125,0.0,0.034172069003406226,1.0,0.0,1.0
417,0.0,0.5,0.3088715757728072,0.125,0.0,0.1142731567959565,1.0,0.0,1.0
418,0.0,1.0,0.3088715757728072,0.0,0.0,0.030985605977365126,1.0,0.0,1.0
419,0.0,1.0,0.3088715757728072,0.0,0.0,0.034172069003406226,0.0,0.0,1.0
420,1.0,0.0,0.3088715757728072,0.125,0.0,0.24367300296670696,1.0,0.0,0.0
421,0.0,1.0,0.3088715757728072,0.0,0.0,0.031754752225030214,1.0,0.0,0.0
422,1.0,1.0,0.3088715757728072,0.0,0.0,0.0,1.0,0.0,1.0
423,0.0,0.0,0.3088715757728072,0.125,0.3333333333333333,0.6660806504779695,0.0,0.0,1.0
424,0.0,1.0,0.3088715757728072,0.0,0.0,0.030985605977365126,1.0,0.0,1.0
425,0.0,0.5,0.3088715757728072,0.0,0.0,0.05713657839797825,1.0,0.0,1.0
426,0.0,1.0,0.3088715757728072,0.125,0.0,0.07823316119107791,1.0,0.0,1.0
427,0.0,0.5,0.3088715757728072,0.125,0.3333333333333333,0.18274563234809363,1.0,0.0,0.0
428,0.0,0.5,0.3088715757728072,0.0,0.0,0.05713657839797825,1.0,0.0,1.0
429,1.0,0.0,0.3088715757728072,0.125,0.0,0.4003041424019339,1.0,0.0,0.0
430,0.0,0.5,0.3088715757728072,0.0,0.0,0.05713657839797825,1.0,0.0,1.0
431,0.0,1.0,0.30258859009801453,0.0,0.0,0.03538072739259423,1.0,0.0,1.0
432,1.0,1.0,0.2963056044232219,0.0,0.3333333333333333,0.0733985276343259,0.0,0.0,1.0
433,0.0,1.0,0.2963056044232219,0.0,0.0,0.0347029996703659,1.0,0.0,1.0
434,1.0,0.5,0.2963056044232219,0.125,0.0,0.1142731567959565,0.0,0.0,1.0
435,0.0,0.0,0.2963056044232219,0.0,0.0,0.3480936160861444,1.0,0.0,0.0
436,0.0,0.5,0.2963056044232219,0.25,0.0,0.32304142401933855,1.0,0.0,1.0
437,0.0,1.0,0.2963056044232219,0.0,0.0,0.03538072739259423,1.0,0.0,1.0
438,1.0,0.0,0.2963056044232219,0.0,0.0,0.36549082518404574,0.0,0.0,0.0
439,0.0,1.0,0.2963056044232219,0.25,0.0,0.10614218217778267,1.0,0.0,1.0
440,1.0,0.5,0.2963056044232219,0.0,0.3333333333333333,0.0637292605208219,0.0,0.0,1.0
441,1.0,0.5,0.2963056044232219,0.25,0.16666666666666666,0.11866827821118558,0.0,0.0,1.0
442,0.0,0.5,0.2963056044232219,0.0,0.0,0.05713657839797825,0.0,0.0,1.0
443,0.0,1.0,0.2963056044232219,0.0,0.0,0.034263487528842985,1.0,0.0,1.0
444,0.0,1.0,0.2963056044232219,0.0,0.0,0.032944951104274256,1.0,0.0,1.0
445,1.0,1.0,0.2963056044232219,0.0,0.5,0.08464256675090649,0.0,0.0,0.0
446,1.0,0.5,0.2963056044232219,0.25,0.5,0.08240852653554555,0.0,0.0,1.0
447,0.0,0.5,0.2963056044232219,0.0,0.0,0.05713657839797825,1.0,0.0,1.0
448,1.0,0.5,0.2963056044232219,0.0,0.0,0.05713657839797825,0.0,0.0,1.0
449,1.0,1.0,0.2963056044232219,0.125,0.0,0.06966267443138117,0.0,0.0,1.0
450,0.0,1.0,0.2963056044232219,0.125,0.0,0.07076145478518846,1.0,0.0,1.0
451,1.0,0.5,0.2963056044232219,0.125,0.3333333333333333,0.2856828919898912,0.0,0.0,1.0
452,0.0,1.0,0.2963056044232219,0.0,0.0,0.030985605977365126,1.0,0.0,1.0
453,1.0,1.0,0.2963056044232219,0.0,0.0,0.031388638611141634,1.0,0.0,1.0
454,1.0,0.0,0.2963056044232219,0.0,0.0,0.2175769695637842,0.0,0.0,0.0
455,0.0,1.0,0.2963056044232219,0.0,0.0,0.04175365344467641,1.0,0.0,1.0
456,1.0,0.0,0.2963056044232219,0.0,0.0,0.3045819140753763,0.0,0.0,0.0
457,1.0,0.0,0.2963056044232219,0.0,0.0,0.3045819140753763,0.0,0.0,0.0
458,0.0,0.5,0.2963056044232219,0.0,0.0,0.04614877485990551,1.0,0.0,1.0
459,0.0,1.0,0.2963056044232219,0.0,0.0,0.038896824524777496,0.0,0.0,1.0
460,0.0,1.0,0.2900226187484292,0.0,0.0,0.03177321173497418,1.0,0.0,0.0
461,0.0,0.5,0.2837396330736366,0.0,0.0,0.05713657839797825,1.0,0.0,1.0
462,0.0,1.0,0.2837396330736366,0.0,0.0,0.0347029996703659,1.0,0.0,1.0
463,0.0,0.5,0.2837396330736366,0.0,0.0,0.05713657839797825,1.0,0.0,1.0
464,1.0,1.0,0.2837396330736366,0.0,0.0,0.03318316668497968,0.0,0.0,1.0
465,0.0,1.0,0.2837396330736366,0.0,0.0,0.03483133721569059,0.0,0.0,1.0
466,0.0,1.0,0.2837396330736366,0.0,0.0,0.03452016261949237,1.0,0.0,1.0
467,0.0,1.0,0.2837396330736366,0.0,0.0,0.040544995055488406,1.0,0.0,1.0
468,1.0,0.5,0.2837396330736366,0.0,0.0,0.06061619602241512,0.0,0.0,0.0
469,0.0,0.5,0.2837396330736366,0.0,0.0,0.06612811778925393,1.0,0.0,0.0
470,0.0,0.5,0.2837396330736366,0.0,0.0,0.04614877485990551,1.0,0.0,1.0
471,0.0,0.5,0.2837396330736366,0.0,0.0,0.05713657839797825,1.0,0.0,1.0
472,1.0,0.0,0.2837396330736366,0.125,0.0,0.49785737831007587,0.0,0.0,0.0
473,1.0,0.0,0.2837396330736366,0.0,0.16666666666666666,0.2784674211625096,1.0,0.0,0.0
474,0.0,0.5,0.2837396330736366,0.25,0.16666666666666666,0.0505438962751346,1.0,0.0,1.0
475,0.0,1.0,0.2711736617240512,0.0,0.0,0.039556092737061864,1.0,0.0,1.0
476,1.0,1.0,0.2711736617240512,0.0,0.0,0.03186463026041095,0.0,0.0,1.0
477,0.0,1.0,0.2711736617240512,0.0,0.0,0.034263487528842985,1.0,0.0,1.0
478,0.0,1.0,0.2711736617240512,0.0,0.0,0.04109438523239205,1.0,0.0,1.0
479,0.0,0.0,0.2711736617240512,0.0,0.0,0.5961248214481925,1.0,0.0,0.0
480,0.0,1.0,0.2711736617240512,0.0,0.0,0.03538072739259423,1.0,0.0,1.0
481,0.0,1.0,0.2711736617240512,0.0,0.0,0.031315240083507306,1.0,0.0,1.0
482,1.0,0.5,0.2711736617240512,0.125,0.16666666666666666,0.1274585210416438,0.0,0.0,1.0
483,1.0,0.0,0.2711736617240512,0.125,0.0,0.2927150862542578,0.0,0.0,1.0
484,0.0,1.0,0.2711736617240512,0.0,0.0,0.04622217338753983,0.0,0.0,1.0
485,0.0,1.0,0.2711736617240512,0.0,0.0,0.03305482913965499,1.0,0.0,1.0
486,1.0,1.0,0.2711736617240512,0.0,0.0,0.034172069003406226,0.0,0.0,1.0
487,1.0,0.5,0.2711736617240512,0.125,0.3333333333333333,0.18274563234809363,0.0,0.0,0.0
488,0.0,1.0,0.2711736617240512,0.125,0.0,0.03186463026041095,1.0,0.0,1.0
489,1.0,0.0,0.2711736617240512,0.0,0.3333333333333333,0.21755851005384025,0.0,0.0,0.0
490,0.0,1.0,0.2711736617240512,0.0,0.0,0.0347029996703659,1.0,0.0,1.0
491,0.0,1.0,0.2711736617240512,0.0,0.0,0.03186463026041095,1.0,0.0,1.0
492,0.0,1.0,0.2711736617240512,0.0,0.0,0.03538072739259423,1.0,0.0,1.0
493,0.0,1.0,0.2711736617240512,0.0,0.0,0.03177321173497418,1.0,0.0,0.0
494,1.0,0.0,0.2711736617240512,0.0,0.0,0.6660806504779695,0.0,0.0,1.0
495,1.0,0.0,0.2711736617240512,0.0,0.16666666666666666,0.24173167783760027,0.0,0.0,1.0
496,0.0,1.0,0.2711736617240512,0.0,0.0,0.04323700692231623,0.0,0.0,1.0
497,0.0,1.0,0.2711736617240512,0.0,0.0,0.0347029996703659,1.0,0.0,1.0
498,1.0,1.0,0.2711736617240512,0.0,0.0,0.03406219096802549,0.0,1.0,0.0
499,1.0,1.0,0.2711736617240512,0.0,0.0,0.03406219096802549,0.0,0.0,1.0
500,0.0,1.0,0.2711736617240512,0.0,0.0,0.03186463026041095,1.0,0.0,1.0
501,1.0,1.0,0.2711736617240512,0.0,0.0,0.031754752225030214,1.0,0.0,0.0
502,0.0,1.0,0.2586076903744659,0.0,0.0,0.03406219096802549,0.0,1.0,0.0
503,0.0,1.0,0.2586076903744659,0.0,0.0,0.034172069003406226,1.0,0.0,1.0
504,0.0,1.0,0.2586076903744659,0.0,0.0,0.07076145478518846,1.0,0.0,1.0
505,0.0,1.0,0.2586076903744659,0.0,0.0,0.033988792440391165,1.0,1.0,0.0
506,0.0,1.0,0.2586076903744659,0.125,0.0,0.043182067904625865,0.0,0.0,1.0
507,0.0,0.5,0.2586076903744659,0.0,0.0,0.32304142401933855,1.0,0.0,1.0
508,1.0,1.0,0.2586076903744659,0.0,0.0,0.034263487528842985,1.0,0.0,1.0
509,0.0,0.0,0.2586076903744659,0.0,0.16666666666666666,0.3396879463795187,1.0,0.0,1.0
510,0.0,1.0,0.2586076903744659,0.0,0.0,0.03483133721569059,1.0,0.0,1.0
511,0.0,1.0,0.2586076903744659,0.0,0.0,0.03807273925942204,1.0,0.0,1.0
512,0.0,0.5,0.2586076903744659,0.25,0.0,0.32304142401933855,1.0,0.0,1.0
513,1.0,0.5,0.2586076903744659,0.0,0.0,0.04614877485990551,0.0,0.0,1.0
514,0.0,0.5,0.2586076903744659,0.125,0.0,0.0505438962751346,1.0,0.0,1.0
515,0.0,1.0,0.2586076903744659,0.0,0.0,0.03186463026041095,1.0,0.0,1.0
516,0.0,1.0,0.2586076903744659,0.0,0.0,0.03483133721569059,1.0,0.0,1.0
517,0.0,1.0,0.2586076903744659,0.0,0.0,0.03538072739259423,1.0,0.0,1.0
518,1.0,0.0,0.2586076903744659,0.0,0.0,0.3426361938248544,0.0,0.0,1.0
519,0.0,1.0,0.2586076903744659,0.0,0.0,0.034281947038786946,1.0,0.0,1.0
520,0.0,1.0,0.2586076903744659,0.25,0.3333333333333333,0.15108229864850017,0.0,0.0,1.0
521,0.0,1.0,0.2586076903744659,0.0,0.0,0.03452016261949237,1.0,0.0,1.0
522,1.0,1.0,0.2586076903744659,0.0,0.0,0.033622678826502585,0.0,0.0,1.0
523,0.0,1.0,0.2586076903744659,0.0,0.0,0.03706537743105153,1.0,0.0,1.0
524,0.0,1.0,0.2586076903744659,0.0,0.0,0.03538072739259423,1.0,0.0,1.0
525,0.0,1.0,0.2523247046996733,0.0,0.0,0.03186463026041095,1.0,0.0,1.0
526,0.0,1.0,0.24604171902488062,0.0,0.0,0.017635424678606747,1.0,0.0,0.0
527,0.0,1.0,0.24604171902488062,0.0,0.0,0.030985605977365126,1.0,0.0,1.0
528,1.0,1.0,0.24604171902488062,0.0,0.0,0.03177321173497418,1.0,0.0,0.0
529,1.0,1.0,0.24604171902488062,0.125,0.16666666666666666,0.06918668278211186,1.0,0.0,0.0
530,0.0,1.0,0.24604171902488062,0.0,0.0,0.04327348643006264,1.0,0.0,1.0
531,0.0,1.0,0.24604171902488062,0.0,0.0,0.040544995055488406,1.0,0.0,1.0
532,0.0,1.0,0.24604171902488062,0.0,0.0,0.03807273925942204,1.0,0.0,1.0
533,0.0,1.0,0.24604171902488062,0.0,0.0,0.04175365344467641,1.0,0.0,1.0
534,0.0,1.0,0.24604171902488062,0.0,0.0,0.03452016261949237,1.0,0.0,1.0
535,0.0,1.0,0.24604171902488062,0.0,0.0,0.03452016261949237,1.0,0.0,1.0
536,0.0,1.0,0.24604171902488062,0.0,0.0,0.03538072739259423,1.0,0.0,1.0
537,0.0,1.0,0.24604171902488062,0.125,0.0,0.043182067904625865,0.0,0.0,1.0
538,0.0,1.0,0.24604171902488062,0.0,0.0,0.03807273925942204,0.0,0.0,1.0
539,0.0,1.0,0.24604171902488062,0.0,0.0,0.03483133721569059,1.0,0.0,1.0
540,1.0,1.0,0.24604171902488062,0.125,0.0,0.03483133721569059,1.0,0.0,1.0
541,0.0,0.0,0.2334757476752953,0.125,0.0,0.233380947148665,1.0,0.0,1.0
542,1.0,0.0,0.2334757476752953,0.125,0.0,0.4003041424019339,0.0,0.0,0.0
543,0.0,1.0,0.2334757476752953,0.0,0.0,0.04470190089001209,1.0,0.0,1.0
544,0.0,0.5,0.2334757476752953,0.0,0.0,0.04614877485990551,1.0,0.0,1.0
545,0.0,1.0,0.2334757476752953,0.0,0.0,0.029667069552796396,1.0,1.0,0.0
546,1.0,0.5,0.2334757476752953,0.0,0.0,0.04614877485990551,1.0,0.0,1.0
547,0.0,0.5,0.2334757476752953,0.0,0.0,0.05713657839797825,1.0,0.0,1.0
548,0.0,1.0,0.2334757476752953,0.0,0.0,0.0,1.0,0.0,1.0
549,0.0,1.0,0.2334757476752953,0.0,0.0,0.0637292605208219,1.0,0.0,1.0
550,1.0,0.5,0.2334757476752953,0.0,0.0,0.1142731567959565,0.0,0.0,1.0
551,1.0,0.5,0.2334757476752953,0.125,0.0,0.1142731567959565,0.0,0.0,1.0
552,0.0,1.0,0.2334757476752953,0.0,0.0,0.034172069003406226,1.0,0.0,1.0
553,0.0,1.0,0.2334757476752953,0.0,0.0,0.035856719041863536,1.0,0.0,1.0
554,0.0,0.5,0.2334757476752953,0.125,0.16666666666666666,0.16152071200966928,1.0,0.0,1.0
555,0.0,1.0,0.2334757476752953,0.0,0.0,0.03538072739259423,1.0,0.0,1.0
556,1.0,1.0,0.2334757476752953,0.0,0.0,0.03538072739259423,1.0,0.0,1.0
557,0.0,1.0,0.2334757476752953,0.0,0.0,0.0347029996703659,1.0,0.0,1.0
558,0.0,1.0,0.2334757476752953,0.0,0.0,0.0347029996703659,1.0,0.0,1.0
559,0.0,1.0,0.2334757476752953,0.0,0.0,0.0347029996703659,1.0,0.0,1.0
560,1.0,1.0,0.2334757476752953,0.0,0.0,0.034630040654873094,0.0,1.0,0.0
561,1.0,1.0,0.2334757476752953,0.125,0.0,0.03452016261949237,0.0,0.0,1.0
562,0.0,1.0,0.2334757476752953,0.0,0.0,0.033622678826502585,1.0,0.0,1.0
563,1.0,0.0,0.2334757476752953,0.0,0.0,0.13185364245687287,0.0,0.0,1.0
564,1.0,0.0,0.2334757476752953,0.0,0.3333333333333333,0.1155182946928909,0.0,0.0,1.0
565,0.0,0.0,0.22090977632571,0.125,0.0,0.4786287221184486,1.0,0.0,0.0
566,0.0,0.5,0.22090977632571,0.0,0.0,0.32304142401933855,1.0,0.0,1.0
567,1.0,0.0,0.22090977632571,0.0,0.3333333333333333,0.3500714207229975,0.0,0.0,1.0
568,1.0,0.0,0.22090977632571,0.125,0.0,1.0,0.0,0.0,0.0
569,0.0,1.0,0.22090977632571,0.25,0.0,0.07911218547412373,0.0,0.0,1.0
570,0.0,1.0,0.22090977632571,0.0,0.0,0.034172069003406226,0.0,0.0,1.0
571,0.0,1.0,0.22090977632571,0.0,0.0,0.03406219096802549,1.0,0.0,1.0
